"#StudentID, Case, InstCnt, MemAccess, Misses, MicroSeconds"					
260672173	NaieveFA	13507806	2908819	173807	30888.506
260672173	Naieve2Way	13507806	2908819	625292	76037.006
260672173	NaieveDirect	13507806	2908819	1032722	116780.006
260672173	FastFA	2618413	363699	18393	4457.713
260672173	Fast2Way	2618413	363699	18393	4457.713
260672173	FastDirect	2618413	363699	18393	4457.713
